Age,Salary,Experience,Education_Level,Job_Satisfaction,Department,Work_Life_Balance,Annual_Bonus,Commute_Time,Work_Hours_Per_Week,Promotions_Last_5_Years,Training_Hours_Last_Year,Overtime_Hours_Per_Week,Performance_Score
40,35519.06,15,Associate,5,Engineering,4,4925.85,45,54,0,73,3,28.36
24,50359.2,14,Bachelor,3,Operations,5,3869.42,73,54,4,21,3,40.59
61,70804.4,35,Associate,4,Operations,1,5916.99,113,38,3,46,10,39.01
24,65538.74,24,PhD,3,Finance,4,7289.99,78,46,1,24,4,45.46
61,62816.57,30,Master,1,Finance,4,3520.45,7,30,1,92,6,55.57
32,58195.98,30,PhD,3,Engineering,3,4471.05,47,47,1,70,13,29.51
51,44621.86,27,PhD,3,Finance,2,2665.09,41,29,3,34,1,60.73
63,28247.55,49,Master,1,HR,4,4225.13,90,54,4,92,7,61.05
62,46984.42,40,High School,4,Finance,4,3936.8,61,37,0,79,9,57.92
21,46461.93,14,Associate,2,Sales,1,5511.56,29,24,2,71,13,31.15
31,65731.92,45,Bachelor,5,Finance,5,1376.43,8,25,2,50,14,36.36
31,54640.86,47,High School,4,HR,1,4576.21,62,41,4,58,10,43.09
33,74184.67,11,Bachelor,1,Operations,3,6525.32,41,49,0,72,6,31.26
24,67962.33,47,Master,3,HR,4,5916.67,12,37,2,19,18,51.08
49,43152.57,44,Associate,2,Engineering,2,6643.64,98,20,0,18,5,51.14
36,23073.06,26,High School,3,Marketing,4,6403.97,13,23,4,15,6,47.66
19,70783.63,21,Master,5,HR,2,6501.67,83,43,4,61,3,47.23
27,70390.78,9,High School,1,Engineering,2,2935.49,5,36,4,28,13,39.61
67,29506.83,47,PhD,2,Engineering,2,3451.07,119,40,2,97,4,69.24
34,72638.6,1,Associate,4,Finance,5,6672.03,112,27,0,91,10,30.47
54,55731.76,44,Associate,4,Finance,1,873.24,17,37,1,33,15,49.97
29,52410.28,6,Master,1,Engineering,3,1389.26,72,52,1,80,6,27.56
23,74221.75,1,Master,1,Operations,5,4373.09,20,49,2,3,15,12.17
39,70170.28,22,Master,3,Sales,5,4867.71,48,28,3,54,17,48.89
49,59769.96,13,Associate,2,Operations,2,3810.97,115,30,3,51,8,34.28
58,57098.26,38,PhD,5,Engineering,5,1263.26,69,23,4,97,7,50.44
37,59245.91,49,Associate,1,Finance,3,7262.63,18,21,0,29,13,16.27
18,43999.14,45,Master,2,HR,3,3669.1,95,46,1,58,7,40.52
64,49173.48,41,Bachelor,1,Sales,4,2088.38,30,37,4,63,5,64.74
23,36465.24,40,PhD,1,Marketing,5,-415.05,115,56,2,37,10,53.31
36,45004.4,31,Associate,4,Operations,4,6684.32,36,53,3,29,19,41.88
35,44500.49,15,Bachelor,2,HR,3,4810.81,108,30,2,94,12,29.53
23,40470.42,2,PhD,4,Finance,5,3217.26,6,21,0,42,0,37.39
62,52051.2,31,Associate,4,HR,2,6654.75,20,50,0,95,0,52.74
50,45140.29,26,Master,2,HR,2,6139.37,96,44,0,55,8,47.61
40,57533.52,2,Associate,4,Finance,5,5282.17,53,38,3,97,4,29.13
40,25665.19,11,PhD,3,HR,4,4965.45,94,51,3,81,6,41.08
43,48299.68,33,Master,5,Engineering,4,4132.87,79,55,4,5,14,64.84
30,51973.27,18,High School,5,Operations,2,6044.58,27,26,2,2,5,54.32
24,45340.56,21,Bachelor,3,Sales,4,1345.47,98,33,1,39,19,46.57
32,47414.11,31,Master,1,Operations,2,4227.59,64,20,1,77,0,36.03
61,26221.31,26,Master,4,Finance,1,2007.31,99,52,1,37,5,65.23
44,55347.16,30,PhD,5,Sales,2,5544.99,70,53,3,16,10,35.96
43,59714.09,39,PhD,2,Engineering,1,6719.86,24,35,4,50,14,47.12
50,57403.06,21,Bachelor,1,Finance,5,5081.9,97,50,0,26,17,39
32,65580.91,49,PhD,5,Engineering,1,4523.68,78,21,0,36,9,38.31
53,53022.94,16,Master,4,Marketing,3,1961.77,22,31,4,25,9,47.11
62,57180.22,7,Bachelor,5,Marketing,4,5661.09,63,38,3,77,17,52.27
44,52341.36,22,Bachelor,4,Marketing,1,6670.18,35,34,1,59,7,25.59
22,60313.26,7,Associate,1,Sales,3,4747.96,8,35,2,99,5,22.74
19,26341.56,2,Master,3,Operations,3,3791.45,31,35,3,87,14,15.18
50,36596.29,37,Master,4,Operations,4,3134.58,22,47,1,20,0,60.18
33,73803.49,14,PhD,4,Marketing,2,7344.77,67,30,0,64,18,41.32
40,13093.46,8,Master,1,Marketing,3,8707.35,112,25,4,61,17,49.26
55,47897.33,29,PhD,1,Engineering,1,4869.57,99,46,4,41,3,62.07
33,67584.12,44,Master,2,HR,4,4851.52,75,36,1,95,7,58.56
31,48601.09,7,Associate,1,HR,1,5413.94,23,58,3,62,7,26.39
46,43924.83,38,Master,5,Operations,2,6714.87,43,30,1,74,4,39.44
43,51941.33,45,Associate,4,Operations,4,6693.9,70,32,3,57,15,49.76
52,44703.2,22,Master,3,Marketing,3,7682.36,82,32,0,80,10,66.08
32,50462.74,44,Master,1,Operations,1,5365.53,104,27,4,61,10,43.76
20,39749.28,17,High School,4,HR,1,9458.67,111,44,3,66,13,47.31
40,66630.12,16,Master,3,Marketing,3,6288.26,50,56,0,28,10,39.21
46,71348.97,33,Associate,2,Marketing,3,4824.31,96,33,2,18,12,43.86
51,47999.15,39,Bachelor,5,Sales,2,7496.29,42,40,1,96,7,51.89
50,29202.66,35,Associate,2,Finance,2,10031.21,71,39,3,4,13,43.77
58,42142.35,38,Master,1,HR,3,3781.72,33,39,1,65,19,59.47
58,47240.17,32,PhD,5,Marketing,4,4392.78,95,46,1,8,0,40.36
40,57583.08,3,High School,2,HR,3,5495.46,61,52,4,40,18,16.52
24,34879.8,3,PhD,4,Sales,3,3501.72,52,50,1,24,4,27.38
20,38462.57,8,High School,1,Sales,5,6979.91,56,35,2,83,3,29.8
49,57660.14,46,High School,2,Marketing,4,4239.04,52,26,4,74,3,41
48,64083.63,31,PhD,5,HR,4,4058.26,65,35,1,11,1,68.66
35,40676.09,9,Master,5,HR,2,6094.44,71,23,2,64,7,25.58
60,30001.74,5,Associate,3,HR,2,8497.05,52,22,3,87,15,30.87
24,99261.77,28,PhD,5,Sales,2,2751.93,98,49,0,80,13,32.28
58,61749.56,15,Bachelor,5,Engineering,1,2621.04,86,38,2,15,15,47.69
18,45994.94,49,High School,1,Engineering,4,5178.4,12,46,3,54,8,58.85
31,63035.47,27,Associate,5,HR,5,2060.59,78,48,3,37,7,45.19
69,48133.15,42,Bachelor,3,HR,2,3746.87,90,36,3,42,12,60.14
49,63007.35,31,Associate,5,Finance,2,4699.67,92,20,0,7,4,41.83
23,52390.9,40,Master,3,Marketing,2,6956.25,71,40,1,52,12,34.87
56,51369.08,18,Bachelor,4,Sales,2,2349.8,18,52,1,60,12,62.11
27,48296.27,38,PhD,3,Finance,2,4524.37,51,44,1,87,4,42.68
24,28289.28,49,Associate,1,HR,1,3565.97,28,30,2,69,13,61.37
43,79071.42,4,PhD,2,Operations,5,3176.06,95,54,0,45,8,25.33
51,35876.99,21,PhD,2,Engineering,4,5349.8,66,55,4,8,16,57.77
47,29599.65,47,Associate,4,Engineering,5,5935.08,62,58,0,66,18,63.66
53,46807.1,42,Associate,1,Finance,3,4747.64,38,47,4,99,4,57.02
38,35577.92,23,High School,4,Engineering,4,5793.34,35,39,3,22,7,33.49
34,49224.31,45,High School,4,Engineering,2,2796.63,52,58,1,30,18,63.5
50,60316.46,22,Bachelor,5,Operations,3,5982.45,95,44,4,33,2,50.26
27,64929.54,1,Bachelor,5,Marketing,3,6207.72,49,27,1,34,10,38.57
68,62220.96,25,Bachelor,1,HR,3,6276.19,33,51,0,47,9,60.49
64,45415.52,41,High School,2,Finance,3,793.4,33,39,1,80,19,51.72
59,50743.88,28,PhD,3,Operations,2,6417.04,115,39,1,20,5,44.09
68,56118.19,37,Master,5,Sales,3,5931.47,114,28,2,66,18,54.74
29,23633.19,11,Master,1,Sales,5,7412.73,67,32,4,37,13,42.46
33,58558.77,22,Associate,1,Operations,2,2697.32,118,57,2,52,1,47.97
58,28140.51,25,High School,2,HR,3,5654.92,52,41,0,34,4,57.03
49,80605.2,21,Associate,1,Sales,3,4255.35,16,49,3,97,12,48.16
32,43932.27,36,Master,1,Operations,5,1534.9,82,56,3,13,11,31.82
44,47226.87,20,Associate,2,Engineering,1,5182.03,31,42,1,79,7,45.14
45,38454.39,16,High School,5,Marketing,1,1296.82,51,30,3,57,17,32.67
34,40550.45,28,High School,2,Finance,5,4461.91,70,33,2,67,16,50.19
63,84111.4,29,High School,4,Finance,1,4683.14,41,35,1,72,10,64.82
67,64105.55,26,Master,5,Engineering,4,3700.04,49,58,1,37,14,75.74
19,26761.96,40,High School,4,HR,4,5471.22,61,47,4,14,4,43.68
53,72563.19,2,Bachelor,1,Marketing,4,2175.62,22,59,1,53,19,36.28
67,67898.63,49,Bachelor,4,Sales,1,3240.4,17,46,3,64,18,60.9
24,45781.81,10,High School,2,Finance,4,8355.14,77,29,4,9,12,23.13
30,54600.45,13,Bachelor,2,Finance,4,3859.83,33,39,2,10,19,33.46
32,49775.84,15,High School,3,HR,1,3903.97,60,46,3,94,16,26.99
42,79588.7,9,Master,1,Marketing,5,3300.23,78,41,3,35,18,34.31
40,38055.65,27,Bachelor,2,Operations,2,7052.28,24,51,3,97,3,26.27
39,52190.16,8,Master,5,Sales,4,5775.26,105,51,2,56,4,59.01
43,43577.82,6,Bachelor,2,Finance,1,2873.59,33,57,4,37,0,37.1
50,28504.39,36,PhD,5,Finance,2,5485.31,10,59,4,80,11,53.84
28,82874.57,24,PhD,1,Sales,2,7098.17,109,24,3,67,9,36.15
27,32276.5,3,Master,3,Marketing,3,6218.04,30,59,1,36,12,42.59
42,53301.94,26,Bachelor,3,Marketing,2,6719.37,65,28,1,17,18,17.41
54,23889.49,36,PhD,4,Marketing,4,8311.64,90,26,3,38,15,39.04
65,44013.94,21,High School,2,Finance,5,2468.1,47,37,1,35,1,59.52
60,56329.53,13,Associate,1,Operations,4,5989.36,51,59,2,39,8,57.24
55,37628.99,11,PhD,4,Engineering,3,3466.28,106,20,4,6,4,19.59
58,58802.03,8,PhD,1,Finance,2,3375.97,30,25,2,75,10,43.97
62,45964.38,46,High School,1,HR,3,5319.14,85,33,3,18,3,62.67
41,67401.24,46,PhD,4,HR,4,2873.68,5,43,1,36,18,45.71
57,70426.41,48,PhD,1,Operations,4,4644.32,99,36,3,7,7,56.15
63,41198.83,14,PhD,4,Finance,4,7602,77,36,2,73,15,24.59
50,51150.99,33,Bachelor,2,Finance,5,6598.48,30,40,4,35,16,56.31
34,52751.81,2,PhD,4,Sales,4,2352.35,68,54,0,70,10,49.51
41,59290.24,1,Associate,2,Marketing,4,1875.08,66,53,3,91,8,31.2
54,50215.73,11,Bachelor,3,Operations,2,4518.96,118,32,3,40,8,35.34
19,52853.16,6,Bachelor,4,Sales,5,3756.72,10,33,3,42,6,27.22
49,46348.9,32,Master,3,Operations,2,6117.76,114,23,3,81,0,38.63
41,51728.6,15,PhD,4,HR,3,2894.66,66,43,4,36,2,17.63
26,69469.1,12,Associate,1,HR,1,5474.38,70,25,4,64,8,34.98
21,59691.25,37,Associate,3,Engineering,2,5780.55,46,39,2,53,15,53.26
34,60518.83,29,Master,5,Marketing,5,4806.27,31,51,0,92,13,53.36
34,60846.05,44,Associate,5,Marketing,2,5105.82,69,42,3,85,14,64.17
67,47692.87,22,Bachelor,5,Operations,1,8893.82,34,33,2,21,3,44.28
65,54782.41,46,High School,3,HR,2,4679.62,86,41,4,46,14,64.03
47,33722.39,14,Bachelor,2,Sales,1,6675,102,36,1,44,10,29.2
57,69032.11,19,High School,4,Finance,5,2749.77,89,59,4,87,16,42.35
28,8255.59,5,Associate,1,Marketing,2,3771.62,69,21,4,24,8,6.68
38,48692.77,35,PhD,1,Finance,5,3322.66,51,26,1,19,12,43.45
38,67113.44,25,High School,3,HR,5,6888.32,36,54,1,29,2,47.08
35,29541.98,38,Bachelor,5,Engineering,3,5918.6,111,55,2,50,1,63.79
46,55996.7,9,Bachelor,1,HR,3,6608.56,38,33,0,70,2,14.59
41,39788.5,7,Bachelor,1,Finance,2,4829.39,51,39,0,2,15,34.54
27,44467.95,18,Bachelor,2,HR,2,1817.38,18,47,4,69,13,53.86
62,64189.11,2,Master,1,Marketing,5,5997.55,9,32,1,79,3,34.18
34,52970.85,10,Associate,1,Operations,3,5643.39,40,26,4,76,2,35.01
35,19484.66,44,PhD,4,Operations,2,7233.76,100,22,0,6,15,66.04
59,35353.62,2,Master,1,Finance,2,6119.29,13,24,0,28,17,42.55
65,64630.04,45,Associate,4,Finance,2,5348.89,113,52,3,54,5,49.54
37,56734.14,8,High School,5,Engineering,3,5850.83,39,28,0,74,15,24.28
54,76222.03,7,Master,2,Marketing,2,6796.82,29,46,3,1,19,42.5
62,75239.71,35,Master,1,Sales,5,6695.79,79,34,4,87,7,49.66
35,44866.32,23,Master,2,Engineering,2,4120.69,50,53,2,25,1,57.13
34,87548.57,8,Master,2,Marketing,4,2173.05,109,37,0,44,0,29.6
26,50367.2,21,High School,2,Operations,1,6422.65,17,23,3,53,12,27.3
31,35559.97,33,Bachelor,3,Sales,5,5018.14,65,53,2,37,17,58.75
66,40495.4,47,Master,4,Operations,2,4579.82,34,40,2,8,4,46.41
46,16149.12,1,Associate,2,Finance,4,7138.52,102,37,4,99,0,34.59
48,74105.29,12,Bachelor,5,Operations,3,4541.42,36,55,1,69,15,37.38
21,73921.43,11,High School,1,Engineering,5,5845.7,34,54,2,53,13,41.46
35,34767.39,48,PhD,2,Finance,5,7715.77,86,26,4,46,14,42.14
37,46581.74,30,High School,2,Finance,2,5932.64,107,53,1,93,9,52.93
64,51434.11,4,PhD,1,Finance,3,3559.94,60,56,2,77,15,38.84
60,35594.7,34,Associate,5,Marketing,2,4351.8,71,21,4,47,8,24.8
61,23673.47,23,PhD,2,Sales,4,5127.1,75,35,4,77,3,48.31
26,46844.64,32,Master,2,Marketing,1,6287.77,107,47,3,77,10,30.41
30,45183.81,3,Bachelor,5,Finance,3,6016.36,59,49,4,23,18,46.37
32,44173.83,28,Bachelor,2,Engineering,1,3764.77,102,50,2,81,15,49.94
44,53340.74,4,Master,5,Operations,4,6047.56,12,27,2,1,8,34.65
32,71442.79,12,Bachelor,2,Finance,5,11788.24,47,57,0,95,11,36.27
45,45453.61,24,High School,1,Sales,4,5622.19,52,54,2,89,1,47.21
54,52556.64,33,Master,5,Marketing,1,3908.07,62,26,1,30,10,20.84
36,60903.06,3,Master,1,Sales,3,7515.06,36,37,0,20,18,31.63
43,58312.14,4,Bachelor,1,Marketing,2,3591.88,108,55,4,92,7,25.98
69,40783.65,30,PhD,2,Operations,1,7777.24,82,40,0,77,10,55.76
43,51445.66,6,Associate,5,Sales,3,4661.78,73,23,1,63,15,15.34
42,58213.1,49,PhD,3,Sales,1,6210.61,11,51,0,48,19,64.75
43,33074.73,30,High School,1,Marketing,5,3823.08,78,35,1,46,8,44.02
43,68953.09,8,Master,1,Marketing,5,5908.48,24,37,4,0,10,19.15
63,71473.83,18,Master,1,Marketing,2,5702.56,66,53,0,33,12,63.21
45,39158.3,16,High School,2,HR,5,7055.09,25,41,2,31,16,36.44
66,52905.05,6,Associate,2,Operations,4,4307.4,96,46,2,62,10,32.98
35,59634.17,24,Master,1,Sales,2,7596.82,33,31,1,62,10,45.86
49,41815.79,28,PhD,2,HR,1,5893.64,74,51,1,51,17,44.5
20,57224.21,32,High School,2,HR,4,790,42,26,1,38,11,31.2
19,52448.83,25,Master,2,Finance,3,5612.89,46,59,4,75,8,57.91
50,27981.23,28,PhD,4,HR,1,156.24,109,57,1,47,19,57.08
59,56887.42,21,High School,5,HR,5,2314.72,7,59,2,2,6,59.08
36,33497.86,8,High School,2,Marketing,1,4386.09,41,29,2,13,8,25.78
34,64088.04,36,High School,4,Marketing,5,1450.33,21,55,1,85,9,44.47
61,39931.83,9,Associate,4,Engineering,4,3421.8,37,29,3,25,9,32.1
50,47580.72,40,High School,2,Operations,4,4773.7,14,26,1,34,14,22.26
29,70584.18,21,Bachelor,4,Sales,4,4793.2,41,22,3,86,4,35.82
66,57445.72,1,Bachelor,3,Operations,2,3103.47,37,31,0,3,11,39.52
20,33807.89,4,High School,4,HR,5,5244.74,32,51,0,44,18,14.43
60,34776.25,10,Master,5,HR,1,7705.88,91,49,2,25,2,47.79
66,41010.46,26,Bachelor,4,Sales,1,4797.7,46,29,0,52,8,15.59
43,55919.66,40,PhD,2,Operations,1,3918.73,114,40,0,63,17,71.16
52,55374.5,3,PhD,1,Marketing,2,5756.23,62,57,0,25,0,34.88
25,37353.47,44,Master,3,Marketing,2,2922.11,52,39,4,89,13,40.95
69,32491.86,9,PhD,4,Sales,5,7142.33,118,34,4,93,2,47.55
53,54223.75,32,Master,3,Sales,2,7384.01,55,40,1,28,5,53.57
24,47272.1,3,PhD,5,Marketing,4,8861.91,114,50,3,95,15,14.9
63,82358.24,4,High School,4,Sales,1,5998.85,14,38,2,60,2,37.47
63,50549.05,6,PhD,4,Operations,4,2893.83,12,27,4,13,16,38.27
53,77213.79,9,High School,3,Marketing,2,7025.18,20,41,4,92,4,29.14
33,32444.25,26,PhD,4,Sales,1,1829.8,111,31,2,52,15,44.49
41,26401.81,2,PhD,4,Marketing,3,7417.69,100,36,4,58,12,16.26
18,33198.72,2,PhD,1,Engineering,4,5291.95,66,31,2,68,10,25.51
66,67836.95,21,High School,3,Marketing,3,4009.11,53,50,1,29,11,36.06
42,76341.52,22,PhD,2,Marketing,5,4185.86,113,27,1,21,9,31.06
27,38267.31,3,PhD,2,HR,4,4644.87,93,37,0,95,9,9.01
33,43091.51,35,Associate,5,Operations,1,7272.74,105,46,2,80,19,55.01
33,32465.29,38,High School,1,Marketing,1,1304.92,19,25,2,93,15,51.7
25,22825.4,33,Bachelor,3,Sales,3,5821.76,20,47,1,5,13,60.76
46,60776.18,15,Master,3,Finance,1,6605.45,110,48,4,4,0,37.37
56,53345.3,11,Associate,1,Sales,4,2827.65,85,37,2,40,6,29.77
45,50157.32,10,PhD,1,HR,2,8490.37,31,42,2,99,8,46.14
23,28999.15,36,Bachelor,5,Sales,2,7418.42,51,55,4,85,12,48.81
33,74599.35,14,Bachelor,2,Engineering,1,3614.03,30,29,1,46,8,22.81
37,42449.65,2,PhD,3,Finance,5,5455.03,76,46,2,22,17,25.09
33,58004.4,45,PhD,1,Finance,4,3080.25,45,37,2,76,14,48.19
24,28181.58,48,Associate,3,Operations,5,4232.01,109,32,4,52,16,57.01
58,47142.12,44,High School,2,HR,3,1886.75,15,42,0,39,1,46.15
31,54370.62,37,Associate,3,Operations,1,5109.54,95,59,4,60,8,65.38
60,54906.13,29,High School,3,Finance,3,2479.23,13,42,4,79,12,48.2
43,52319.73,35,Bachelor,1,Marketing,5,3023.2,58,59,0,13,13,66.67
43,57417.84,20,Master,1,HR,4,5874.42,15,48,2,21,8,40.63
31,33042.19,21,PhD,1,Operations,5,5630.83,11,29,0,67,14,40.48
24,52960.59,34,Associate,2,Engineering,2,3192.06,32,49,3,80,1,36.1
50,51706.37,49,Bachelor,4,Finance,5,2046.23,98,41,0,2,1,61.23
43,53475.09,43,Associate,2,Finance,5,6144.67,66,50,1,66,4,61.52
62,51085.18,33,High School,1,HR,5,6392.84,59,42,2,72,15,33.6
37,30901.81,19,PhD,5,Finance,5,7052.42,40,23,3,37,12,47.67
20,30233,8,High School,3,Finance,4,7061.66,119,59,3,6,9,19.77
69,16785.98,31,High School,3,Engineering,1,5707.35,77,21,0,12,6,56.13
21,62263.02,11,High School,3,Engineering,4,4671.35,103,33,3,95,2,20.76
43,62414.86,8,Bachelor,3,HR,3,3881.73,67,59,2,54,18,49.09
28,62653.25,25,PhD,5,Finance,2,6200.28,55,45,2,1,14,44.65
19,54601.85,49,Master,1,Operations,1,3115.31,81,41,4,36,0,43.74
31,18003.21,20,Associate,4,Sales,2,5885.54,52,59,4,76,9,35.04
61,34599.34,38,High School,3,HR,2,1643.23,72,37,1,92,8,50.34
47,52556.23,7,PhD,4,Operations,1,6235.66,14,27,0,76,19,24.89
66,52032.77,13,Associate,2,Engineering,1,5456.08,30,55,3,49,18,52.58
29,46658.78,39,PhD,2,Sales,3,3255.04,71,30,4,19,17,41.96
43,55533.76,43,Associate,3,Operations,4,4841.42,118,35,2,48,6,41.24
61,50174.78,10,PhD,1,Operations,1,4775.75,57,34,3,10,19,25.33
50,51811.56,8,Master,5,Finance,3,8383.65,47,59,0,49,4,39.87
30,40414.02,42,PhD,3,HR,5,4480.99,21,38,3,40,15,45.49
31,64730.16,43,PhD,2,HR,1,5582.67,117,27,3,72,15,34.97
41,43538.43,20,High School,2,Engineering,4,6011.96,31,36,1,3,6,41
51,30040.26,17,High School,4,Marketing,5,4463.18,26,37,0,42,8,37.29
61,38435.01,11,High School,5,Marketing,5,8041.92,112,21,3,78,7,43.13
43,44773.01,16,PhD,3,Marketing,5,5239.71,40,56,2,99,10,48.14
38,64910.04,37,Master,1,HR,5,548.53,76,43,2,30,6,53.67
45,49365.98,42,Associate,4,Engineering,2,5068.83,37,36,1,1,7,44.18
65,47207.78,32,High School,5,Engineering,4,9394.03,94,34,4,11,11,63.03
53,31270.05,26,Bachelor,4,Marketing,3,4001.99,99,43,0,84,19,49.76
57,61782.24,37,PhD,1,Sales,1,5844.94,57,42,3,29,1,66.27
19,40220.72,9,Master,2,Marketing,3,3681.67,15,46,1,43,17,38.15
59,48499.58,35,Master,3,HR,2,4684.29,97,41,2,86,12,50.55
26,72202.75,3,High School,3,Sales,5,7308.85,33,32,3,74,0,16.74
40,57631.45,31,High School,1,Engineering,1,6539.98,42,31,2,35,1,41.22
32,25576.19,42,Bachelor,3,Finance,4,5656.14,105,54,3,24,0,50.24
30,23457.35,7,Bachelor,3,Operations,1,5241.3,62,47,0,70,8,25.16
40,49035.34,2,High School,4,Sales,1,4724.54,19,29,2,49,6,14.91
34,31808.89,25,Associate,1,Engineering,3,5518.49,58,29,1,71,18,53.95
65,59728.2,40,High School,4,Sales,5,7281.6,119,43,1,21,0,44.06
19,50633.95,12,High School,3,Marketing,4,5016.23,66,47,1,35,17,11.95
37,52480.77,30,Master,5,Sales,1,5615.78,61,58,1,2,5,54.56
37,39398.85,30,High School,5,Sales,2,2741.49,83,56,4,77,2,42.38
63,76120.75,29,High School,4,Sales,2,3320.4,75,28,3,26,11,42.52
20,92638.91,41,High School,2,HR,5,7797.35,62,55,3,99,10,35.3
29,45821.23,11,Associate,2,Operations,1,6676.03,53,54,3,89,6,40.47
57,55295.59,23,Master,1,HR,5,6008.37,57,21,4,6,13,40.43
19,51461.26,17,PhD,5,Operations,1,7211.49,33,57,1,36,2,48.01
53,46104.7,13,PhD,5,Marketing,4,5640.28,37,42,0,54,7,46.22
31,37518.94,33,PhD,4,Finance,2,5595.55,50,31,1,43,4,36.6
33,33725.48,1,PhD,3,HR,3,4299.16,119,40,4,71,2,11.38
36,32966.04,40,Master,1,Finance,5,5508.18,58,48,0,59,9,42.63
51,56078.6,13,High School,4,HR,4,2851.8,84,55,4,58,6,36.2
61,42204.88,38,PhD,2,Engineering,2,3182.94,102,56,2,51,4,49.57
63,11325.61,3,High School,3,Engineering,4,3398.74,89,46,3,3,13,52.45
23,56672.87,16,PhD,1,Sales,3,8259.99,11,25,3,1,10,39.51
30,49426.08,42,Associate,3,Finance,1,4984.04,112,39,4,16,7,41.27
53,70200.1,7,High School,2,Sales,1,5714.47,33,41,0,84,2,44.39
39,55596.84,3,Master,4,Operations,4,3772.67,13,42,2,99,5,33.79
35,27819.9,14,Associate,4,Sales,4,4679.97,53,53,2,83,16,33.86
29,16554.85,16,Associate,5,HR,5,4002,75,23,1,29,11,28.05
69,39207.91,4,Master,4,HR,4,2513.23,82,51,1,47,3,24.67
47,40623.39,31,Associate,5,Sales,1,3403.62,98,35,0,1,10,29.08
68,64147.39,13,High School,4,Operations,4,1775.85,92,23,1,78,10,41.23
57,49866.94,27,Bachelor,1,HR,2,5407.51,55,47,3,65,15,59.32
24,67005.33,1,Bachelor,2,Operations,2,6936.87,102,47,4,26,18,36.25
49,30127.5,25,PhD,3,Engineering,1,4286.51,12,41,3,20,3,34.17
65,64478.97,37,PhD,2,Engineering,4,5995.69,59,27,2,88,12,58.52
36,60814.84,44,High School,2,Finance,4,4446.68,69,45,2,92,3,57.92
23,19726.49,11,Master,5,Engineering,4,6721.44,102,58,4,4,18,41.58
37,69839.27,9,High School,5,Operations,2,4709.7,88,49,0,64,17,34.89
44,51401.88,7,PhD,1,Sales,1,7939.09,99,28,2,24,17,23.36
60,55880.67,14,Associate,3,Marketing,5,4204.17,83,45,0,24,0,51.14
54,37026.56,30,High School,4,HR,2,8318.26,19,30,3,47,2,52.07
65,69128.71,24,High School,4,Sales,1,2255.38,55,44,1,10,5,47.92
24,32212.22,3,Master,2,HR,1,5251.2,38,53,4,96,9,34.98
22,62481.38,48,PhD,1,Finance,5,3861.98,73,46,1,18,10,54.34
28,62309.11,39,High School,3,Sales,3,5948.38,90,29,0,17,18,39.17
32,35387.49,27,Associate,4,Sales,5,2534.71,16,34,0,6,0,30.76
20,79750.6,1,Associate,2,Sales,5,3035.71,49,24,3,86,12,17.4
22,53472.93,38,Bachelor,1,Finance,1,3634.54,35,31,3,3,2,47.16
40,59808.39,26,PhD,3,Sales,3,3425.36,58,27,0,20,12,28.23
54,27093.19,6,Associate,2,HR,3,4422.97,97,25,3,40,19,41.38
26,81765.95,42,Master,2,Marketing,4,1520.89,26,43,4,76,0,39.44
32,31631.65,12,PhD,1,Sales,5,5873.37,116,20,2,90,19,42.48
20,65373.3,38,Associate,1,Finance,5,6358.93,76,44,4,5,8,50.99
46,35078.42,46,High School,1,Finance,3,916.18,68,30,0,76,9,44.69
23,40715.17,35,PhD,1,Sales,3,6869.87,64,42,2,62,1,28.36
34,61831.31,10,Associate,3,Finance,3,2926.77,105,55,0,17,18,32.5
43,65413.29,9,High School,1,Engineering,1,3968.88,32,59,4,26,14,38.25
38,30930.74,23,Bachelor,1,Operations,1,4944.03,25,26,0,86,5,30.5
25,66357.08,30,PhD,1,Finance,1,4213.04,79,46,3,45,4,34.88
38,65674.71,22,PhD,3,Marketing,5,2944.53,79,40,0,45,4,39.84
28,35930.7,47,Associate,4,Engineering,3,3646.13,91,24,4,94,0,41.6
55,73979.71,9,Bachelor,2,HR,1,4751.37,110,52,3,84,18,34.62
25,28147.14,19,Master,5,Engineering,4,4290.97,81,35,2,88,10,42.97
59,40628.41,8,Associate,2,Marketing,3,3870.19,47,30,4,44,12,45.53
41,57185.04,4,Associate,3,Operations,3,4106.21,31,51,1,42,6,35.65
52,37196.51,5,Master,1,Engineering,3,6034.73,27,43,1,79,13,45.37
31,53957.29,19,Master,3,Sales,1,4937.7,119,28,4,49,14,37.41
31,53616.14,46,Master,4,Finance,2,1891.45,101,55,4,79,18,49.48
27,47193.89,18,Master,5,Sales,4,5141.35,94,26,1,20,4,33.24
29,62486.01,29,Master,4,Sales,4,6963.12,111,47,1,32,2,34.39
55,46574.59,19,High School,1,Sales,2,5402.9,40,42,1,91,10,33.71
61,53473.12,6,High School,3,Engineering,4,7845.42,101,58,4,29,12,51.29
63,67197.08,5,Master,3,HR,1,1681.97,42,32,3,0,17,40.33
51,61860.29,43,Bachelor,1,Operations,3,4128.91,20,26,0,68,17,52.2
58,61790.26,5,Bachelor,1,Finance,2,8817.43,78,40,0,32,15,37.82
27,32762.31,8,Master,5,Engineering,3,5997.98,47,58,3,74,18,19.57
34,57871.89,27,High School,4,Operations,4,2239.92,116,32,0,71,6,22.42
34,36822.52,37,Bachelor,1,Sales,5,5998.2,45,55,3,94,9,54.95
